username,profile,followers,following,published,day.of.week,time.of.day,tweet.gap,first.tweet,text,length,words,long.words,likes,retweets,source,media,media.binary,urls,urls.binary,hashtags,hashtags.binary,mentions,mentions.binary,quote,quote.verified,quote.likes,quote.retweets,is.retweet,retweet.username,covid,health,vaccine
@ONThealth,Official account of Ontario¡¯s Ministry of Health. Terms of use https://t.co/ppsyJGAMDj. En fran?ais @ONTSante,103483,611,2021/6/18 13:05,Friday,47101,7,0,"Check out this mobile #COVID19 vaccine youth clinic. 

Open to all Durham residents 12-17 yrs old &amp; their unimmunized family members 12+. 
1st dose only.

?? June 18 &amp; 19 - 9am - 6:30pm
?? @PETTrailblazer Oshawa

Walk-up. No appointment required.
Proof of age required. https://t.co/kD0lM2YGWe",144,42,4,14,14,Twitter Web App,0,0,0,0,1,1,1,1,0,NA,NA,NA,1,@DurhamHealth,1,0,1
@ONThealth,Official account of Ontario¡¯s Ministry of Health. Terms of use https://t.co/ppsyJGAMDj. En fran?ais @ONTSante,103483,611,2021/6/15 10:43,Tuesday,38606,10,0,COVID-19 Pfizer vaccine appointments are available for today and tomorrow at the outdoor mobile clinic located at Stoney Creek Rec Centre. https://t.co/DEZGRoLazY,140,22,1,10,9,Twitter Web App,0,0,0,0,0,0,1,1,0,NA,NA,NA,1,@cityofhamilton,1,0,1
@ONThealth,Official account of Ontario¡¯s Ministry of Health. Terms of use https://t.co/ppsyJGAMDj. En fran?ais @ONTSante,103483,611,2021/7/6 10:16,Tuesday,36998,2062,0,"The Health Care Standards Development Committee has developed its initial recommendations on how Ontario can make health care in hospitals more accessible for people with disabilities. 

Read the report and share your feedback at: https://t.co/FMnzGQUeIk

#AODA #Accessibility https://t.co/oZZd5xkvcr",140,37,4,5,6,Twitter Web App,0,0,0,0,0,0,1,1,0,NA,NA,NA,1,@ONAccessibility,0,1,0
@ONThealth,Official account of Ontario¡¯s Ministry of Health. Terms of use https://t.co/ppsyJGAMDj. En fran?ais @ONTSante,103483,611,2021/9/29 11:16,Wednesday,40610,3277,0,"It¡¯s #WorldHeartDay!

Approximately nine in 10 Canadians have at least one risk factor for #HeartDisease and stroke. Small, healthy changes can reduce your risk. Learn more: https://t.co/SB5o2ib0VX https://t.co/SRb0opkBmv",197,27,0,22,19,Twitter Web App,1,1,1,1,2,1,0,0,0,NA,NA,NA,0,NA,0,1,0
@ONThealth,Official account of Ontario¡¯s Ministry of Health. Terms of use https://t.co/ppsyJGAMDj. En fran?ais @ONTSante,103483,611,2021/6/17 16:02,Thursday,57746,2268,0,"Staying mentally and socially engaged is key to good overall health. During #SeniorsMonth learn about @Ontario211 programs and services, including information about #mentalhealth counselling and treatment for older adults. https://t.co/vHowlbPQ2g

#StayConnected #SeniorsMonthON https://t.co/sb48t5T2FB",140,32,2,6,1,Twitter Web App,0,0,0,0,1,1,1,1,0,NA,NA,NA,1,@SeniorsON,0,1,0
@ONThealth,Official account of Ontario¡¯s Ministry of Health. Terms of use https://t.co/ppsyJGAMDj. En fran?ais @ONTSante,103483,611,2021/8/13 16:11,Friday,58302,11049,0,"? We¡¯re hosting a COVID-19 vaccine pop-up clinic this Sunday, August 15! ?

?? 80 Armistice Drive
? 9:45 a.m. - 3:45 p.m.
?? Moderna &amp; Pfizer available

Come by and drop-in for your first or second dose! 

More details below and at https://t.co/xbkiQ0eO6X https://t.co/llInFOf0Sq",139,41,1,28,23,Twitter Web App,0,0,0,0,0,0,1,1,0,NA,NA,NA,1,@Sunnybrook,1,0,1
@ONThealth,Official account of Ontario¡¯s Ministry of Health. Terms of use https://t.co/ppsyJGAMDj. En fran?ais @ONTSante,103483,611,2021/7/13 13:24,Tuesday,48256,6504,0,"Vaccine update! Starting today, walk-ins for FIRST DOSES are accepted at the COVID-19 Community Vaccination Centre at Cornell Community Centre. https://t.co/M4l4XTb88x (1/3) https://t.co/MB8nUFolxC",140,23,1,2,1,Twitter Web App,0,0,0,0,0,0,1,1,0,NA,NA,NA,1,@MSHospital,1,0,1
@ONThealth,Official account of Ontario¡¯s Ministry of Health. Terms of use https://t.co/ppsyJGAMDj. En fran?ais @ONTSante,103483,611,2021/6/23 17:02,Wednesday,61340,8,0,"If you have a 12-17 year old who hasn't yet received their first dose, now is the time to book it! Appointments are available at upcoming clinics, as well as pharmacies. Visit our website for booking options: https://t.co/NgBQ7YdsmG  #NorthBay #ParrySound #Nipissing #BackToSchool https://t.co/t1xVZzpAhy",140,44,2,9,9,Twitter Web App,0,0,0,0,0,0,1,1,0,NA,NA,NA,1,@NBPSDHealthUnit,0,0,0
@ONThealth,Official account of Ontario¡¯s Ministry of Health. Terms of use https://t.co/ppsyJGAMDj. En fran?ais @ONTSante,103483,611,2021/6/4 12:59,Friday,46770,9,0,"This mobile vaccine clinic is now open to ALL Durham Region residents who are 12+.  Must be 12 years old on the day of this clinic. 
First dose only.

?? Fri. June 4 - 10am to 4pm
?? Northern Dancer PS, Oshawa

Walk-up. No appointment required.
Proof of age and address required. https://t.co/hGCkkaGHeD",140,50,3,28,23,Twitter Web App,0,0,0,0,0,0,1,1,0,NA,NA,NA,1,@DurhamHealth,0,0,1
@ONThealth,Official account of Ontario¡¯s Ministry of Health. Terms of use https://t.co/ppsyJGAMDj. En fran?ais @ONTSante,103483,611,2021/5/25 9:51,Tuesday,35516,8,0,"Clinic details for TUESDAY MAY 25:

?New Hours: 10am -6pm

?12+ who LIVE/WORK/SCHOOL in listed postal codes (see flyer for details)??
?2nd doses ONLY for High Risk Health Care Workers who got a 1st dose #PFIZER with us. To see who qualifies, visit: https://t.co/8oIK3rBxiE https://t.co/08EeDVryZp",139,42,4,38,33,Twitter Web App,0,0,0,0,0,0,1,1,0,NA,NA,NA,1,@HRHospital,0,1,0
@ONThealth,Official account of Ontario¡¯s Ministry of Health. Terms of use https://t.co/ppsyJGAMDj. En fran?ais @ONTSante,103483,611,2021/6/25 16:59,Friday,61162,7,0,Mobile clinics from the Province are increasing Waterloo Region¡¯s capacity to get all residents fully vaccinated as soon as possible. Read more for clinic locations and details: https://t.co/LL5qdSBJ3Y https://t.co/M2gpl5zAAq,140,29,2,54,22,Twitter Web App,0,0,0,0,0,0,1,1,0,NA,NA,NA,1,@RegionWaterloo,0,0,0
@ONThealth,Official account of Ontario¡¯s Ministry of Health. Terms of use https://t.co/ppsyJGAMDj. En fran?ais @ONTSante,103483,611,2021/8/20 13:58,Friday,50292,3,0,"@HKPRDHU has COVID-19 vaccination clinics in Cobourg, Minden, Campbellford and Fenelon Falls. Each site is accepting walk-ins for anyone born in 2009 or earlier. Get your first or second dose today! Visit our website for clinic schedules: https://t.co/Ootqatrcd9 #StickItToCOVID https://t.co/JDLffJMSvS",139,40,3,7,9,Twitter Web App,0,0,0,0,0,0,2,1,0,NA,NA,NA,1,@HKPRDHU,1,0,0
@ONThealth,Official account of Ontario¡¯s Ministry of Health. Terms of use https://t.co/ppsyJGAMDj. En fran?ais @ONTSante,103483,611,2021/5/27 10:31,Thursday,37899,62836,1,"#Ticks that carry #LymeDisease can be found anywhere in Ontario, especially in wooded areas and areas with tall grasses and bushes. Learn how to protect yourself and loved ones from tick bites: https://t.co/W5r4wiv9ZR https://t.co/3yJIO1AXSQ",217,34,1,38,37,Twitter Web App,1,1,1,1,2,1,0,0,0,NA,NA,NA,0,NA,0,0,0
@ONThealth,Official account of Ontario¡¯s Ministry of Health. Terms of use https://t.co/ppsyJGAMDj. En fran?ais @ONTSante,103483,611,2021/9/28 12:14,Tuesday,44063,8,0,"BCHU is holding pop-up clinics this week for staff and students at participating schools.
No appointment necessary. Please bring a health card or government-issued photo ID.
Visit https://t.co/syeF3BmE0h for more information. @GEDSB @bhncdsb https://t.co/tq3apdBR6v",140,32,6,4,8,Twitter Web App,0,0,0,0,0,0,1,1,0,NA,NA,NA,1,@BrantHealthUnit,0,1,0
@ONThealth,Official account of Ontario¡¯s Ministry of Health. Terms of use https://t.co/ppsyJGAMDj. En fran?ais @ONTSante,103483,611,2021/8/27 11:36,Friday,41818,5,0,It's a great day (Aug 27) to visit our Monkton WALK IN clinic to get your #COVID19Vaccine (Pfizer) at Elma Logan Rec Centre from 4-7PM. Limited amt of Moderna available. No appt. needed. #GetVaxxed https://t.co/26uMcJRHI8 https://t.co/vP9dXgyILq,140,36,1,3,6,Twitter Web App,0,0,0,0,1,1,1,1,0,NA,NA,NA,1,@HPPublicHealth,1,0,1
@ONThealth,Official account of Ontario¡¯s Ministry of Health. Terms of use https://t.co/ppsyJGAMDj. En fran?ais @ONTSante,103483,611,2021/5/6 12:35,Thursday,45359,8,0,Beginning tomorrow Huron County Community Paramedics will begin a new program in partnership with HPPH and SWLHIN to vaccinate at risk homebound persons. @HPPublicHealth @hpha_news @HuronPerthOHT @SouthWestLHIN https://t.co/V5Aa2I5kjG,140,28,2,29,10,Twitter Web App,0,0,0,0,0,0,1,1,0,NA,NA,NA,1,@huroncountyems,0,1,0
@ONThealth,Official account of Ontario¡¯s Ministry of Health. Terms of use https://t.co/ppsyJGAMDj. En fran?ais @ONTSante,103483,611,2021/6/25 11:22,Friday,40939,7,0,If you had Moderna or Pfizer for your first dose you can safely take either for your second. https://t.co/fueSd9WDSd https://t.co/UUzLUWRORn,140,20,0,9,7,Twitter Web App,0,0,1,1,0,0,1,1,0,NA,NA,NA,1,@HPEPublicHealth,0,0,0
@ONThealth,Official account of Ontario¡¯s Ministry of Health. Terms of use https://t.co/ppsyJGAMDj. En fran?ais @ONTSante,103483,611,2021/5/14 13:14,Friday,47678,7,0,Get vaccinated at one of @SHNcares upcoming #COVID19 vaccine pop-up clinics this weekend. Details below. ?? https://t.co/iRhPu5b7FK,140,17,1,9,7,Twitter Web App,0,0,0,0,1,1,2,1,0,NA,NA,NA,1,@SHNFoundation,1,0,1
@ONThealth,Official account of Ontario¡¯s Ministry of Health. Terms of use https://t.co/ppsyJGAMDj. En fran?ais @ONTSante,103483,611,2021/8/20 13:58,Friday,50289,17,0,"#SimcoeMuskoka #DontWaitVaccinate at one of our #COVID19Vaccine walk-ins for TODAY Aug 20th

?Holly Rec Ctr Barrie 10-5
?Canada Summit Ctr Huntsville 10-4
?Wasaga Beach Rec Plex 10-3:30
?Bob Fallis Arena Bradford 11-5

1st or 2nd dose avail for anyone born in 2009 or earlier https://t.co/UHlPD8Bipb",139,40,5,7,15,Twitter Web App,0,0,0,0,3,1,1,1,0,NA,NA,NA,1,@SMDhealthunit,1,0,1
@ONThealth,Official account of Ontario¡¯s Ministry of Health. Terms of use https://t.co/ppsyJGAMDj. En fran?ais @ONTSante,103483,611,2021/10/1 12:12,Friday,43966,2,0,"York Region pop-up #COVID19Vaccine clinic taking place today Friday, October 1:

- Dufferin Clark Community Centre, 1441 Clark Avenue West, @City_of_Vaughan, 9:30 a.m. to 4:30 p.m.

Full list of weekly pop-up clinics and locations available at https://t.co/9KIfZSQg3i https://t.co/sQUJbIKgeC",140,36,1,5,6,Twitter Web App,0,0,0,0,1,1,1,1,0,NA,NA,NA,1,@YorkRegionGovt,1,0,1
@ONThealth,Official account of Ontario¡¯s Ministry of Health. Terms of use https://t.co/ppsyJGAMDj. En fran?ais @ONTSante,103483,611,2021/6/25 16:58,Friday,61082,8,0,"VACCINE POP UP CLINIC¡ª  Still spots available in Caledonia and Delhi for June 26th. First doses for anyone 12+. Second doses for anyone who was vaccinated on or before May 9th, 2021. For more info about eligibility and to book a time, visit https://t.co/AR5TyM6hmz ?? https://t.co/4taRX6v2Dx",140,47,2,8,7,Twitter Web App,0,0,0,0,0,0,1,1,0,NA,NA,NA,1,@HNHealthUnit,0,0,1
@ONThealth,Official account of Ontario¡¯s Ministry of Health. Terms of use https://t.co/ppsyJGAMDj. En fran?ais @ONTSante,103483,611,2021/4/26 17:07,Monday,61641,7825,0,"If you are pregnant, you are now eligible to pre-register for your COVID-19 vaccine appointment starting today, April 26. 
For full details: https://t.co/O76v7I6vLG https://t.co/dpoY0u4Lim",138,24,2,81,42,Twitter Web App,0,0,0,0,0,0,1,1,0,NA,NA,NA,1,@ottawacity,1,0,1
@ONThealth,Official account of Ontario¡¯s Ministry of Health. Terms of use https://t.co/ppsyJGAMDj. En fran?ais @ONTSante,103483,611,2021/6/23 11:52,Wednesday,42739,1929,0,"June is #SeniorsMonth in Ontario. Book your loved ones for a #COVID19 vaccine appointment today. 

Visit https://t.co/egMmIy3qz4 and enter their information to schedule an appointment. 

#StaySafe #SeniorsMonthON 

@ONGov @ONSocialService @ONLongTermCare @ONTHealth @ONMunicipal https://t.co/WF4NYbhdCT",140,33,3,12,11,Twitter Web App,0,0,0,0,2,1,1,1,0,NA,NA,NA,1,@SeniorsON,1,1,1
@ONThealth,Official account of Ontario¡¯s Ministry of Health. Terms of use https://t.co/ppsyJGAMDj. En fran?ais @ONTSante,103483,611,2021/9/3 14:30,Friday,52225,2668,0,"Hop on the #GOVAXX bus for your 1st or 2nd dose of a #COVID19 vaccine. 

Our mobile vaccine bus will be at the CF Markville Mall in Markham on Saturday, September 4 from 10:00 a.m. to 8:00 p.m.

No appointment needed. https://t.co/MB1MrskW0z https://t.co/aFaAdSu9w8",241,42,1,12,12,Twitter Web App,1,1,1,1,2,1,0,0,0,NA,NA,NA,0,NA,1,0,1
@ONThealth,Official account of Ontario¡¯s Ministry of Health. Terms of use https://t.co/ppsyJGAMDj. En fran?ais @ONTSante,103483,611,2021/7/26 9:16,Monday,33414,231557,1,Bitten by a #tick? Don¡¯t panic. Visit https://t.co/W5r4wiMLor to learn how to carefully remove it using tweezers and find helpful tips to prevent #LymeDisease. https://t.co/bvLAvXWwia,159,25,0,24,21,Twitter Web App,1,1,1,1,2,1,0,0,0,NA,NA,NA,0,NA,0,0,0
@ONThealth,Official account of Ontario¡¯s Ministry of Health. Terms of use https://t.co/ppsyJGAMDj. En fran?ais @ONTSante,103483,611,2021/8/30 15:40,Monday,56451,3422,0,"Hop on the #GOVAXX bus for your 1st or 2nd dose of a #COVID19 vaccine. 

Our mobile vaccine bus will be at the Golden Mile (ODSP Office) in Scarborough on Tuesday, August 31 from 8:30 a.m. to 5:00 p.m.

No appointment needed. https://t.co/MB1MrskW0z https://t.co/z2NXF0Lrnz",249,43,2,17,16,Twitter Web App,1,1,1,1,2,1,0,0,0,NA,NA,NA,0,NA,1,0,1
@ONThealth,Official account of Ontario¡¯s Ministry of Health. Terms of use https://t.co/ppsyJGAMDj. En fran?ais @ONTSante,103483,611,2021/7/23 10:08,Friday,36491,4,0,First or second dose walk-ins available all day for individuals 12+ at participating clinics (second dose must be 28 days after first dose). For clinic locations and hours visit:  https://t.co/zwCx48maAH #vaccinateKFLA https://t.co/s1CXMWDpt3,140,33,2,15,13,Twitter Web App,0,0,0,0,0,0,1,1,0,NA,NA,NA,1,@KFLAPH,0,0,0
@ONThealth,Official account of Ontario¡¯s Ministry of Health. Terms of use https://t.co/ppsyJGAMDj. En fran?ais @ONTSante,103483,611,2021/5/1 14:59,Saturday,53996,9735,0,"Today on #FirstRespondersDay, we honour our courageous first responder professionals and volunteers who answer the call to protect Ontarians and save lives.

Thank you for your incredible service and commitment to protecting the health and safety of Ontarians across our province. https://t.co/YuYvIAvlNO",280,41,7,74,25,Twitter Web App,1,1,0,0,1,1,0,0,0,NA,NA,NA,0,NA,0,1,0
@ONThealth,Official account of Ontario¡¯s Ministry of Health. Terms of use https://t.co/ppsyJGAMDj. En fran?ais @ONTSante,103483,611,2021/7/30 15:53,Friday,57236,24,0,"Mark you calendars #Alliston &amp;area! We will giving 1st or 2nd dose #COVID19Vaccine at the Alliston Open Air Market:
??Sat Aug 7
??10am - 3pm
??Fire Safety Trailer (corner of Church/Victoria streets)
?For those 12 years of age &amp; older
@NewTecumseth @dtallistonbia https://t.co/zZ0TSd7jYn",144,38,4,5,11,Twitter Web App,0,0,0,0,2,1,1,1,0,NA,NA,NA,1,@SMDhealthunit,1,0,1
@ONThealth,Official account of Ontario¡¯s Ministry of Health. Terms of use https://t.co/ppsyJGAMDj. En fran?ais @ONTSante,103483,611,2021/5/31 13:04,Monday,47063,7,0,"Are you eligible for the COVID-19 vaccine? There are spots waiting for you in Chapleau on June 2 or Little Current on June 1 and 8! Call now to book your appointment at 705.674.2299 (toll-free: 1.800.708.2505). For eligibility or clinic details, visit: https://t.co/ngU1SEx8GM https://t.co/fG9n4E6bVm",140,44,5,0,4,Twitter Web App,0,0,0,0,0,0,1,1,0,NA,NA,NA,1,@PublicHealthSD,1,0,1
@ONThealth,Official account of Ontario¡¯s Ministry of Health. Terms of use https://t.co/ppsyJGAMDj. En fran?ais @ONTSante,103483,611,2021/5/6 12:36,Thursday,45393,14,0,"We're back in action!
Backstage prepping 240 Pfizer #COVID19 doses for our local arms today.
Book your appointment through @HPEPublicHealth for your future shot &amp; help us reach our goal of #CommunityImmunity
https://t.co/CbZi7z542L
https://t.co/UETR2M35LS
#PrinceEdwardCounty https://t.co/Me2GwabIc0",140,31,3,10,2,Twitter Web App,0,0,0,0,1,1,1,1,0,NA,NA,NA,1,@PEFHT,1,1,0
@ONThealth,Official account of Ontario¡¯s Ministry of Health. Terms of use https://t.co/ppsyJGAMDj. En fran?ais @ONTSante,103483,611,2021/8/31 10:17,Tuesday,37073,67022,1,"Walk-ins welcome from 5 to 6 p.m.! Moderna and Pfizer available!

Appointments may be available from 4-7. Call us about appointment availability at 1-844-478-1400, or book online at https://t.co/Jnvdx3tQLi.
#ParrySound https://t.co/vZPIknBDvk",140,29,4,1,3,Twitter Web App,0,0,0,0,0,0,1,1,0,NA,NA,NA,1,@NBPSDHealthUnit,0,0,0
@ONThealth,Official account of Ontario¡¯s Ministry of Health. Terms of use https://t.co/ppsyJGAMDj. En fran?ais @ONTSante,103483,611,2021/9/2 13:31,Thursday,48704,1840,0,"Hop on the #GOVAXX bus for your 1st or 2nd dose of a #COVID19 vaccine. 

Our mobile vaccine bus will be at the Rich Products in Fort Erie on Friday, September 3 from 11:00 a.m. to 6:00 p.m.

No appointment needed. https://t.co/MB1MrskW0z https://t.co/rE9PhanZ8d",237,42,1,21,16,Twitter Web App,1,1,1,1,2,1,0,0,0,NA,NA,NA,0,NA,1,0,1
@ONThealth,Official account of Ontario¡¯s Ministry of Health. Terms of use https://t.co/ppsyJGAMDj. En fran?ais @ONTSante,103483,611,2021/7/22 16:26,Thursday,59165,8,0,"North York, it¡¯s your turn to get vaccinated! Join us at Mel Lastman Square this weekend from 8:30 a.m. ¨C 10:30 p.m. for your first or second COVID-19 vaccine and be part of #VaxTheNorth https://t.co/5XGMrL7eDy",140,35,1,16,9,Twitter Web App,0,0,0,0,0,0,1,1,0,NA,NA,NA,1,@cityoftoronto,1,0,1
@ONThealth,Official account of Ontario¡¯s Ministry of Health. Terms of use https://t.co/ppsyJGAMDj. En fran?ais @ONTSante,103483,611,2021/9/24 9:00,Friday,32437,62039,1,"If you received one or more doses of the #COVID19 vaccine out of province, contact your local public health unit to record your information and receive proper documentation. 

Find your public health unit here: https://t.co/wATz4USirw https://t.co/pQoUG0RI0k",234,36,2,7,15,Twitter Web App,1,1,1,1,1,1,0,0,0,NA,NA,NA,0,NA,1,1,1
@ONThealth,Official account of Ontario¡¯s Ministry of Health. Terms of use https://t.co/ppsyJGAMDj. En fran?ais @ONTSante,103483,611,2021/10/4 12:38,Monday,45526,970,0,"Your #MentalHealth is just as important as your physical health. This #MentalIllnessAwarenessWeek, take time to check in on loved ones. Practice self-care, mindfulness and seek support if you need it: https://t.co/8Y3IlvG39k #MIAW21 https://t.co/hgoE8DywLW",232,33,2,50,41,Twitter Web App,1,1,1,1,3,1,0,0,0,NA,NA,NA,0,NA,0,1,0
@ONThealth,Official account of Ontario¡¯s Ministry of Health. Terms of use https://t.co/ppsyJGAMDj. En fran?ais @ONTSante,103483,611,2021/6/17 17:34,Thursday,63292,8,0,"If you are age 12+, you can book a COVID-19 vaccine appointment at outdoor mobile pop-up clinics on June 19 &amp; 20 at Sir Winston Churchill Secondary School, 1715 Main St. E. https://t.co/9BzUgLtBG5",144,33,1,10,7,Twitter Web App,0,0,0,0,0,0,1,1,0,NA,NA,NA,1,@cityofhamilton,1,0,1
@ONThealth,Official account of Ontario¡¯s Ministry of Health. Terms of use https://t.co/ppsyJGAMDj. En fran?ais @ONTSante,103483,611,2021/4/26 13:49,Monday,49744,9974,0,"Hot spot pop-up rotating vaccine clinic for L1X residents 18+:
?? Thurs. April 29, Friday April 30, Sat. May 1
?? Pineridge SS
Booking opens Mon. April 26 - 9pm
To book: https://t.co/C3ykoPWZbp

?? Stay up-to-day on other upcoming hot spot clinics: https://t.co/utwoaFQ1dV https://t.co/9QofoaVXwN",140,39,1,47,54,Twitter Web App,0,0,0,0,0,0,1,1,0,NA,NA,NA,1,@DurhamHealth,0,0,1
@ONThealth,Official account of Ontario¡¯s Ministry of Health. Terms of use https://t.co/ppsyJGAMDj. En fran?ais @ONTSante,103483,611,2021/9/10 14:20,Friday,51603,1492,0,"All are welcome to hop inside our mobile clinic at Canadore today! Find us at the Aviation campus in the morning, and Commerce Court in the afternoon. See pictures for times and addresses. 
#Canadore #NorthBay https://t.co/uKfCdH6FOL",139,36,2,4,2,Twitter Web App,0,0,0,0,0,0,1,1,0,NA,NA,NA,1,@NBPSDHealthUnit,0,0,0
@ONThealth,Official account of Ontario¡¯s Ministry of Health. Terms of use https://t.co/ppsyJGAMDj. En fran?ais @ONTSante,103483,611,2021/10/4 10:07,Monday,36427,1227,0,"Hop on the #GOVAXX bus for your 1st or 2nd dose of a #COVID19 vaccine. 

Our mobile vaccine bus will be at Niagara College ¨C Niagara-on-the-Lake Campus in Niagara-on-the-Lake on Monday, October 4 from 10 a.m. to 2 p.m. https://t.co/xQjxvWbKZe",218,40,2,9,10,Twitter Web App,1,1,0,0,2,1,0,0,0,NA,NA,NA,0,NA,1,0,1
@ONThealth,Official account of Ontario¡¯s Ministry of Health. Terms of use https://t.co/ppsyJGAMDj. En fran?ais @ONTSante,103483,611,2021/7/21 8:41,Wednesday,31318,67009,1,"For those vaccinated in Ontario, electronic #COVID19 vaccination receipts can be downloaded or printed from the provincial portal. 

To get your receipt, you will need: 
?A green OHIP card
?Your date of birth
?Your postal code

Get your receipt today: https://t.co/hrkh9XM0Rd https://t.co/gE4Mnu6KeS",275,39,7,220,125,Twitter Web App,1,1,1,1,1,1,0,0,0,NA,NA,NA,0,NA,1,0,0
@ONThealth,Official account of Ontario¡¯s Ministry of Health. Terms of use https://t.co/ppsyJGAMDj. En fran?ais @ONTSante,103483,611,2021/4/22 12:46,Thursday,45972,5,0,"No line at Downsview Arena pop-up clinic. 600 does of #AstraZeneca available today. First come first serve. Since there is no line, they will now take any #Toronto resident, regardless of area code, 40+. Only for TORONTO residents. Must show proof of address. #vaccine #vaccines",139,45,2,770,816,Twitter Web App,0,0,0,0,1,1,1,1,0,NA,NA,NA,1,@HRHospital,0,0,1
